relno,rtype,rlamt3,rlamt4,rdisc,order1,yearm,purno,faddover,indexs
112[車牌][電話],現金  ,19000.0,19000.0,0.0,,202306.0,,,1.0
112[車牌][電話],現金  ,0.0,4029.0,0.0,訂金  ,,,,1.0
112[車牌][電話],現金  ,3655.0,2900.0,755.0,    ,202307.0,,,1.0
112[車牌][電話],現金  ,3150.0,3150.0,0.0,,202306.0,,,1.0
112[車牌][電話],現金  ,2148.0,2127.0,21.0,    ,202307.0,,,2.0
112[車牌][電話],現金  ,7718.0,7350.0,368.0,    ,202307.0,,,1.0
112[車牌][電話],現金  ,9653.0,7500.0,2153.0,    ,202307.0,,,1.0
112[車牌][電話],現金  ,5485.0,5300.0,185.0,    ,202307.0,,,1.0
112[車牌][電話],現金  ,14150.0,13867.0,283.0,    ,202308.0,,,1.0
112[車牌][電話],現金  ,15700.0,15700.0,0.0,,202306.0,,,1.0
112[車牌][電話],現金  ,9300.0,9300.0,0.0,,202308.0,,,2.0
112[車牌][電話],現金  ,13649.0,13649.0,0.0,,202309.0,,,3.0
112[車牌][電話],現金  ,2800.0,2800.0,0.0,,202201.0,,,1.0
112[車牌][電話],現金  ,2640.0,2640.0,0.0,,202207.0,,,2.0
112[車牌][電話],現金  ,4050.0,4050.0,0.0,,202211.0,,,3.0
112[車牌][電話],現金  ,4450.0,4450.0,0.0,,202301.0,,,4.0
112[車牌][電話],現金  ,1030.0,1030.0,0.0,,202302.0,,,5.0
112[車牌][電話],現金  ,1650.0,1650.0,0.0,,202303.0,,,6.0
112[車牌][電話],現金  ,3850.0,3850.0,0.0,,202308.0,,,7.0
112[車牌][電話],現金  ,450.0,450.0,0.0,,202309.0,,,8.0
112[車牌][電話],現金  ,6980.0,6600.0,380.0,    ,202308.0,,,1.0
112[車牌][電話],現金  ,2728.0,2400.0,328.0,    ,202308.0,,,1.0
112[車牌][電話],現金  ,11232.0,10100.0,1132.0,    ,202308.0,,,1.0
112[車牌][電話],現金  ,5600.0,5600.0,0.0,,202307.0,,,1.0
112[車牌][電話],現金  ,480.0,480.0,0.0,,202307.0,,,1.0
112[車牌][電話],現金  ,6020.0,5820.0,200.0,    ,202308.0,,,2.0
112[車牌][電話],現金  ,9800.0,9300.0,500.0,    ,202308.0,,,1.0
112[車牌][電話],現金  ,0.0,4032.0,0.0,訂金  ,,,,1.0
112[車牌][電話],現金  ,4200.0,4200.0,0.0,,202308.0,,,1.0
112[車牌][電話],現金  ,1600.0,1900.0,0.0,溢付  ,202310.0,,,2.0
112[車牌][電話],現金  ,2568.0,2490.0,78.0,    ,202309.0,,,1.0
112[車牌][電話],現金  ,2400.0,2400.0,0.0,,202309.0,,,1.0
112[車牌][電話],現金  ,6856.0,6419.0,437.0,    ,202310.0,,,2.0
112[車牌][電話],現金  ,2500.0,2500.0,0.0,,202311.0,,,1.0
112[車牌][電話],現金  ,8400.0,8400.0,0.0,,202311.0,,,1.0
112[車牌][電話],現金  ,13280.0,12500.0,780.0,    ,202309.0,,,1.0
112[車牌][電話],現金  ,6800.0,6800.0,0.0,,202308.0,,,1.0
112[車牌][電話],現金  ,3800.0,3600.0,200.0,    ,202309.0,,,1.0
112[車牌][電話],現金  ,45000.0,45000.0,0.0,,202309.0,,,1.0
112[車牌][電話],現金  ,7800.0,7800.0,0.0,,202310.0,,,2.0
112[車牌][電話],現金  ,5650.0,5650.0,0.0,,202311.0,,,3.0
112[車牌][電話],現金  ,6550.0,6550.0,0.0,,202310.0,,,1.0
112[車牌][電話],現金  ,2783.0,2750.0,33.0,    ,202308.0,,,1.0
112[車牌][電話],現金  ,630.0,630.0,0.0,,202309.0,,,2.0
112[車牌][電話],現金  ,2750.0,2470.0,280.0,    ,202310.0,,,3.0
112[車牌][電話],現金  ,3185.0,3090.0,95.0,    ,202310.0,,,1.0
112[車牌][電話],現金  ,9600.0,9600.0,0.0,,202310.0,,,1.0
112[車牌][電話],現金  ,5820.0,5500.0,320.0,    ,202310.0,,,1.0
112[車牌][電話],現金  ,4871.0,4871.0,0.0,,202308.0,,,1.0
112[車牌][電話],現金  ,4500.0,4500.0,0.0,,202310.0,,,2.0
112[車牌][電話],現金  ,1200.0,1200.0,0.0,,202309.0,,,1.0
112[車牌][電話],現金  ,22700.0,22700.0,0.0,,202310.0,,,2.0
112[車牌][電話],現金  ,1000.0,500.0,500.0,    ,202307.0,,,3.0
112[車牌][電話],現金  ,10990.0,10290.0,700.0,    ,202311.0,,,1.0
113[車牌][電話],現金  ,3667.0,3500.0,167.0,    ,202401.0,,,1.0
113[車牌][電話],現金  ,2350.0,2468.0,0.0,溢付  ,202312.0,,,1.0
113[車牌][電話],現金  ,1060.0,1300.0,0.0,溢付  ,202312.0,,,1.0
113[車牌][電話],現金  ,25410.0,22500.0,2910.0,    ,202312.0,,,1.0
113[車牌][電話],現金  ,4197.0,4197.0,0.0,,202308.0,,,1.0
113[車牌][電話],現金  ,2118.0,2157.0,0.0,溢付  ,202312.0,,,2.0
113[車牌][電話],現金  ,-550.0,-550.0,0.0,,202211.0,,,1.0
113[車牌][電話],現金  ,10000.0,10000.0,0.0,,202312.0,,,2.0
113[車牌][電話],現金  ,5500.0,5500.0,0.0,,202311.0,,,1.0
113[車牌][電話],現金  ,4400.0,4400.0,0.0,,202402.0,,,2.0
113[車牌][電話],現金  ,15449.0,15449.0,0.0,,202312.0,,,1.0
113[車牌][電話],現金  ,2300.0,2300.0,0.0,,202401.0,,,2.0
113[車牌][電話],現金  ,4300.0,4300.0,0.0,,202402.0,,,3.0
113[車牌][電話],現金  ,7280.0,6762.0,518.0,    ,202312.0,,,1.0
113[車牌][電話],現金  ,0.0,7205.0,0.0,訂金  ,,,,1.0
113[車牌][電話],現金  ,6460.0,6460.0,0.0,,202312.0,,,1.0
113[車牌][電話],現金  ,8070.0,8070.0,0.0,,202401.0,,,2.0
113[車牌][電話],現金  ,4880.0,2630.0,2250.0,    ,202401.0,,,1.0
113[車牌][電話],現金  ,7937.0,7634.0,303.0,    ,202401.0,,,1.0
113[車牌][電話],現金  ,1350.0,0.0,1350.0,    ,202401.0,,,1.0
113[車牌][電話],現金  ,3022.0,3950.0,0.0,溢付  ,202401.0,,,1.0
113[車牌][電話],現金  ,150.0,150.0,0.0,,202308.0,,,1.0
113[車牌][電話],現金  ,1980.0,1980.0,0.0,,202401.0,,,2.0
113[車牌][電話],現金  ,21561.0,20188.0,1373.0,    ,202402.0,,,1.0
112[車牌][電話],現金  ,6300.0,6300.0,0.0,,202310.0,,,1.0
112[車牌][電話],現金  ,200.0,200.0,0.0,,202310.0,,,1.0
112[車牌][電話],現金  ,1010.0,1010.0,0.0,,202311.0,,,2.0
112[車牌][電話],現金  ,1100.0,1050.0,50.0,    ,202310.0,,,1.0
112[車牌][電話],現金  ,0.0,5109.0,0.0,訂金  ,,,,1.0
112[車牌][電話],現金  ,3640.0,3640.0,0.0,,202212.0,,,1.0
112[車牌][電話],現金  ,565.0,565.0,0.0,,202303.0,,,2.0
112[車牌][電話],現金  ,990.0,990.0,0.0,,202308.0,,,3.0
112[車牌][電話],現金  ,1800.0,1800.0,0.0,,202310.0,,,4.0
112[車牌][電話],現金  ,240.0,240.0,0.0,,202311.0,,,5.0
113[車牌][電話],現金  ,480.0,480.0,0.0,    ,202310.0,,,1.0
113[車牌][電話],現金  ,3150.0,3150.0,0.0,,202311.0,,,2.0
113[車牌][電話],現金  ,3150.0,3150.0,0.0,,202312.0,,,3.0
113[車牌][電話],現金  ,10680.0,10300.0,380.0,    ,202311.0,,,1.0
113[車牌][電話],現金  ,3469.0,3600.0,0.0,溢付  ,202311.0,,,1.0
113[車牌][電話],現金  ,7980.0,7741.0,239.0,    ,202311.0,,,1.0
113[車牌][電話],現金  ,7750.0,7595.0,155.0,    ,202312.0,,,1.0
113[車牌][電話],現金  ,3238.0,3255.0,0.0,溢付  ,202311.0,,,1.0
113[車牌][電話],現金  ,3000.0,2500.0,500.0,    ,202311.0,,,1.0
112[車牌][電話],現金  ,480.0,480.0,0.0,,202311.0,,,2.0
112[車牌][電話],現金  ,900.0,560.0,340.0,    ,202312.0,,,3.0
113[車牌][電話],現金  ,10400.0,10088.0,312.0,    ,202312.0,,,1.0
113[車牌][電話],現金  ,2100.0,2100.0,0.0,,202309.0,,,1.0
113[車牌][電話],現金  ,3450.0,3450.0,0.0,,202402.0,,,2.0
113[車牌][電話],現金  ,20000.0,19500.0,500.0,    ,202401.0,,,1.0
113[車牌][電話],現金  ,880.0,880.0,0.0,,202402.0,,,1.0
113[車牌][電話],現金  ,12571.0,11400.0,1171.0,    ,202402.0,,,1.0
113[車牌][電話],現金  ,8600.0,8600.0,0.0,,202311.0,,,1.0
113[車牌][電話],現金  ,2300.0,2300.0,0.0,,202312.0,,,2.0
113[車牌][電話],現金  ,11200.0,6300.0,4900.0,    ,202402.0,,,3.0
113[車牌][電話],現金  ,3000.0,3000.0,0.0,,202312.0,,,1.0
113[車牌][電話],現金  ,5900.0,5900.0,0.0,,202401.0,,,2.0
113[車牌][電話],現金  ,5800.0,5320.0,480.0,    ,202402.0,,,3.0
113[車牌][電話],現金  ,5895.0,5600.0,295.0,    ,202402.0,,,1.0
113[車牌][電話],現金  ,3720.0,1800.0,1920.0,    ,202402.0,,,1.0
113[車牌][電話],現金  ,25260.0,23300.0,1960.0,    ,202402.0,,,1.0
113[車牌][電話],    ,0.0,0.0,0.0,,,,,2.0
113[車牌][電話],現金  ,22000.0,22000.0,0.0,,202402.0,,,1.0
113[車牌][電話],現金  ,3120.0,2950.0,170.0,    ,202308.0,,,1.0
113[車牌][電話],現金  ,10000.0,10000.0,0.0,,202404.0,,,1.0
113[車牌][電話],現金  ,,4103.0,0.0,訂金  ,,,,1.0
113[車牌][電話],現金  ,760.0,737.0,23.0,    ,202402.0,,,1.0
113[車牌][電話],現金  ,6370.0,5238.0,1132.0,    ,202403.0,,,2.0
113[車牌][電話],現金  ,130.0,130.0,0.0,,202401.0,,,1.0
113[車牌][電話],現金  ,2180.0,2115.0,65.0,    ,202402.0,,,2.0
113[車牌][電話],現金  ,1960.0,1660.0,300.0,    ,202403.0,,,3.0
113[車牌][電話],現金  ,0.0,0.0,0.0,,,,,1.0
113[車牌][電話],現金  ,13500.0,14400.0,0.0,溢付  ,202403.0,,,1.0
113[車牌][電話],現金  ,16000.0,14600.0,1400.0,    ,202403.0,,,1.0
113[車牌][電話],現金  ,4452.0,4200.0,252.0,    ,202404.0,,,1.0
113[車牌][電話],現金  ,5544.0,5544.0,0.0,,202308.0,,,2.0
113[車牌][電話],現金  ,3500.0,3500.0,0.0,,202402.0,,,1.0
113[車牌][電話],現金  ,650.0,650.0,0.0,,202403.0,,,1.0
113[車牌][電話],現金  ,8508.0,8575.0,0.0,溢付  ,202404.0,,,2.0
113[車牌][電話],現金  ,473.0,450.0,23.0,    ,202403.0,,,1.0
113[車牌][電話],現金  ,1932.0,682.0,1250.0,    ,202403.0,,,1.0
113[車牌][電話],現金  ,3500.0,3500.0,0.0,,202403.0,,,1.0
113[車牌][電話],現金  ,4095.0,3890.0,205.0,    ,202404.0,,,1.0
113[車牌][電話],現金  ,4240.0,4108.0,132.0,    ,202404.0,,,1.0
113[車牌][電話],現金  ,4050.0,4050.0,0.0,,202404.0,,,1.0
113[車牌][電話],現金  ,8399.0,8399.0,0.0,,202405.0,,,2.0
113[車牌][電話],現金  ,53300.0,40500.0,12800.0,    ,202404.0,,,1.0
113[車牌][電話],現金  ,3041.0,3223.0,0.0,溢付  ,202404.0,,,2.0
113[車牌][電話],現金  ,0.0,0.0,0.0,,,,,1.0
113[車牌][電話],現金  ,5178.0,5020.0,158.0,    ,202404.0,,,1.0
113[車牌][電話],現金  ,0.0,0.0,0.0,,,,,2.0
113[車牌][電話],現金  ,0.0,1862.0,0.0,訂金  ,,,,1.0
113[車牌][電話],現金  ,3090.0,3090.0,0.0,    ,202404.0,,,1.0
113[車牌][電話],現金  ,575.0,575.0,0.0,,202405.0,,,2.0
113[車牌][電話],現金  ,0.0,4042.0,0.0,訂金  ,,,,1.0
113[車牌][電話],現金  ,4500.0,4500.0,0.0,,202406.0,,,1.0
113[車牌][電話],現金  ,4000.0,1067.0,2933.0,    ,202404.0,,,1.0
113[車牌][電話],現金  ,20.0,400.0,0.0,溢付  ,202405.0,,,1.0
113[車牌][電話],現金  ,3300.0,7000.0,0.0,溢付  ,202405.0,,,1.0
113[車牌][電話],現金  ,2821.0,1995.0,826.0,    ,202405.0,,,1.0
113[車牌][電話],現金  ,5029.0,5029.0,0.0,,202405.0,,,1.0
113[車牌][電話],現金  ,1571.0,1500.0,71.0,    ,202406.0,,,2.0
113[車牌][電話],現金  ,8883.0,7280.0,1603.0,    ,202405.0,,,1.0
113[車牌][電話],現金  ,10000.0,10000.0,0.0,,202405.0,,,1.0
113[車牌][電話],現金  ,-300.0,-300.0,0.0,,202403.0,,,1.0
113[車牌][電話],現金  ,2760.0,2406.0,354.0,    ,202404.0,,,2.0
113[車牌][電話],現金  ,5296.0,774.0,4522.0,    ,202405.0,,,3.0
113[車牌][電話],現金  ,480.0,3279.0,0.0,溢付  ,202405.0,,,1.0
113[車牌][電話],現金  ,0.0,4115.0,0.0,訂金  ,,,,1.0
113[車牌][電話],現金  ,23600.0,11800.0,11800.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,5649.0,5640.0,9.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,5050.0,4898.0,152.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,4240.0,4028.0,212.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,1950.0,1891.0,59.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,4600.0,4600.0,0.0,,202406.0,,,1.0
113[車牌][電話],現金  ,5410.0,5140.0,270.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,10904.0,8477.0,2427.0,    ,202407.0,,,1.0
113[車牌][電話],現金  ,27500.0,27500.0,0.0,,202406.0,,,1.0
113[車牌][電話],現金  ,830.0,830.0,0.0,,202406.0,,,1.0
113[車牌][電話],現金  ,780.0,780.0,0.0,,202407.0,,,2.0
113[車牌][電話],現金  ,11758.0,12300.0,0.0,溢付  ,202406.0,,,1.0
113[車牌][電話],現金  ,4421.0,4288.0,133.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,2430.0,2357.0,73.0,    ,202406.0,,,1.0
113[車牌][電話],現金  ,2800.0,2800.0,0.0,,202406.0,,,1.0
113[車牌][電話],現金  ,3600.0,3600.0,0.0,,202407.0,,,2.0
113[車牌][電話],現金  ,1500.0,1500.0,0.0,,202408.0,,,3.0
113[車牌][電話],現金  ,2550.0,2550.0,0.0,,202408.0,,,1.0
113[車牌][電話],現金  ,900.0,900.0,0.0,,202305.0,,,1.0
113[車牌][電話],現金  ,300.0,300.0,0.0,,202306.0,,,2.0
113[車牌][電話],現金  ,1400.0,1400.0,0.0,,202308.0,,,3.0
113[車牌][電話],現金  ,300.0,300.0,0.0,,202309.0,,,4.0
113[車牌][電話],現金  ,1000.0,1000.0,0.0,,202310.0,,,5.0
113[車牌][電話],現金  ,1000.0,1000.0,0.0,,202312.0,,,8.0
113[車牌][電話],現金  ,1400.0,1400.0,0.0,,202311.0,,,7.0
113[車牌][電話],現金  ,2300.0,2300.0,0.0,,202401.0,,,9.0
113[車牌][電話],現金  ,450.0,450.0,0.0,,202402.0,,,10.0
113[車牌][電話],現金  ,350.0,350.0,0.0,,202403.0,,,11.0
113[車牌][電話],現金  ,700.0,700.0,0.0,,202404.0,,,12.0
113[車牌][電話],現金  ,700.0,700.0,0.0,,202406.0,,,13.0
113[車牌][電話],現金  ,650.0,650.0,0.0,,202407.0,,,14.0
113[車牌][電話],現金  ,1400.0,1400.0,0.0,,202408.0,,,15.0
113[車牌][電話],現金  ,870.0,870.0,0.0,,202407.0,,,1.0
113[車牌][電話],支票  ,4600.0,4600.0,0.0,,202407.0,,,1.0
113[車牌][電話],現金  ,4388.0,4788.0,0.0,溢付  ,202407.0,,,1.0
113[車牌][電話],現金  ,3880.0,3000.0,880.0,    ,202407.0,,,1.0
113[車牌][電話],現金  ,4790.0,4790.0,0.0,,202407.0,,,1.0
113[車牌][電話],現金  ,-2170.0,-2170.0,0.0,,202408.0,,,2.0
113[車牌][電話],現金  ,6960.0,6517.0,443.0,    ,202408.0,,,1.0
113[車牌][電話],現金  ,4011.0,3800.0,211.0,    ,202407.0,,,1.0
113[車牌][電話],現金  ,4049.0,3879.0,170.0,    ,191217.0,,,1.0
113[車牌][電話],現金  ,3900.0,3900.0,0.0,,202404.0,,,1.0
113[車牌][電話],現金  ,3500.0,3300.0,200.0,    ,202406.0,,,2.0
113[車牌][電話],現金  ,1500.0,1500.0,0.0,,202409.0,,,1.0
113[車牌][電話],現金  ,32201.0,9200.0,23001.0,    ,202408.0,,,1.0
113[車牌][電話],現金  ,6300.0,6300.0,0.0,,202407.0,,,1.0
113[車牌][電話],現金  ,1400.0,1400.0,0.0,,202408.0,,,1.0
113[車牌][電話],現金  ,910.0,841.0,69.0,    ,202409.0,,,2.0
113[車牌][電話],現金  ,800.0,800.0,0.0,,202408.0,,,1.0
113[車牌][電話],現金  ,4100.0,4100.0,0.0,,202410.0,,,2.0
113[車牌][電話],現金  ,15099.0,14300.0,799.0,    ,202408.0,,,1.0
113[車牌][電話],    ,0.0,0.0,0.0,,,,,2.0
113[車牌][電話],現金  ,0.0,0.0,0.0,,,,,1.0
113[車牌][電話],現金  ,3054.0,2950.0,104.0,    ,202408.0,,,1.0
113[車牌][電話],現金  ,1800.0,1800.0,0.0,,202407.0,,,2.0
113[車牌][電話],現金  ,35000.0,35000.0,0.0,,202408.0,,,3.0
113[車牌][電話],現金  ,3077.0,0.3,3076.7,    ,202408.0,,,1.0
113[車牌][電話],現金  ,6200.0,6076.0,124.0,    ,202409.0,,,1.0
113[車牌][電話],現金  ,1806.0,1806.0,0.0,,202408.0,,,1.0
113[車牌][電話],現金  ,0.0,6352.0,0.0,訂金  ,,,,1.0
113[車牌][電話],現金  ,358.0,358.0,0.0,,202407.0,,,1.0
113[車牌][電話],現金  ,2460.0,2337.0,123.0,    ,202409.0,,,2.0
113[車牌][電話],現金  ,2663.0,2663.0,0.0,,202112.0,,,1.0
113[車牌][電話],現金  ,2550.0,2550.0,0.0,,202210.0,,,2.0
113[車牌][電話],現金  ,3120.0,3120.0,0.0,,202310.0,,,3.0
113[車牌][電話],現金  ,2358.0,2363.0,0.0,溢付  ,202410.0,,,4.0
113[車牌][電話],現金  ,0.0,23000.0,0.0,訂金  ,,,,1.0
113[車牌][電話],現金  ,525.0,525.0,0.0,,202409.0,,,1.0
113[車牌][電話],現金  ,5000.0,5000.0,0.0,,202411.0,,,1.0
113[車牌][電話],現金  ,8139.0,7350.0,789.0,    ,202410.0,,,1.0
113[車牌][電話],現金  ,2380.0,2380.0,0.0,,202411.0,,,1.0
113[車牌][電話],現金  ,3000.0,3000.0,0.0,,202408.0,,,1.0
113[車牌][電話],現金  ,5380.0,5380.0,0.0,,202409.0,,,1.0
113[車牌][電話],現金  ,-560.0,-560.0,0.0,,202410.0,,,2.0
113[車牌][電話],    ,0.0,0.0,0.0,,,,,2.0
113[車牌][電話],現金  ,1310.0,1310.0,0.0,,202410.0,,,3.0
113[車牌][電話],現金  ,11450.0,11450.0,0.0,,202408.0,,,1.0
113[車牌][電話],現金  ,15600.0,15600.0,0.0,,202411.0,,,2.0
113[車牌][電話],現金  ,-705.0,-705.0,0.0,,202408.0,,,1.0
113[車牌][電話],現金  ,3905.0,3709.0,196.0,    ,202410.0,,,2.0
113[車牌][電話],現金  ,0.0,0.0,0.0,,,,,1.0
113[車牌][電話],現金  ,571.0,571.0,0.0,,202306.0,,,1.0
113[車牌][電話],現金  ,12000.0,11400.0,600.0,    ,202410.0,,,2.0
113[車牌][電話],現金  ,2153.0,2045.0,108.0,    ,202410.0,,,1.0
113[車牌][電話],現金  ,0.0,0.0,0.0,,,,,1.0
113[車牌][電話],現金  ,9410.0,9410.0,0.0,,202409.0,,,1.0
113[車牌][電話],現金  ,1706.0,1596.0,110.0,    ,202411.0,,,2.0
113[車牌][電話],現金  ,7075.0,6917.0,158.0,    ,202410.0,,,1.0
113[車牌][電話],現金  ,15000.0,12000.0,3000.0,    ,202410.0,,,1.0
113[車牌][電話],現金  ,1830.0,710.0,1120.0,    ,202410.0,,,1.0
113[車牌][電話],現金  ,9101.0,7325.0,1776.0,    ,202410.0,,,1.0
113[車牌][電話],現金  ,4500.0,4500.0,0.0,,202412.0,,,1.0
113[車牌][電話],現金  ,1922.0,1922.0,0.0,,202411.0,,,1.0
114[車牌][電話],現金  ,1100.0,1100.0,0.0,,202409.0,,,1.0
114[車牌][電話],現金  ,3290.0,3290.0,0.0,,202409.0,,,1.0
114[車牌][電話],現金  ,210.0,210.0,0.0,,202411.0,,,2.0
114[車牌][電話],現金  ,5791.0,5791.0,0.0,,202412.0,,,1.0
114[車牌][電話],現金  ,1838.0,1838.0,0.0,,202403.0,,,1.0
114[車牌][電話],現金  ,2030.0,2030.0,0.0,,202501.0,,,2.0
114[車牌][電話],現金  ,6900.0,6900.0,0.0,,202110.0,,,1.0
114[車牌][電話],現金  ,6370.0,6370.0,0.0,,202209.0,,,2.0
114[車牌][電話],現金  ,6500.0,6500.0,0.0,,202302.0,,,3.0
114[車牌][電話],現金  ,4500.0,4500.0,0.0,,202308.0,,,4.0
114[車牌][電話],現金  ,9000.0,9000.0,0.0,,202402.0,,,5.0
114[車牌][電話],現金  ,800.0,800.0,0.0,,202212.0,,,1.0
114[車牌][電話],現金  ,1200.0,1200.0,0.0,,202310.0,,,2.0
114[車牌][電話],現金  ,7500.0,7500.0,0.0,,202501.0,,,3.0
114[車牌][電話],現金  ,8920.0,7400.0,1520.0,    ,202412.0,,,1.0
114[車牌][電話],現金  ,5600.0,5600.0,0.0,,202412.0,,,1.0
114[車牌][電話],現金  ,16900.0,16900.0,0.0,,202501.0,,,1.0
114[車牌][電話],現金  ,451.0,451.0,0.0,,202410.0,,,1.0
114[車牌][電話],現金  ,14339.0,14339.0,0.0,,202412.0,,,2.0
114[車牌][電話],現金  ,3460.0,3356.0,104.0,    ,202411.0,,,1.0
114[車牌][電話],現金  ,760.0,750.0,10.0,    ,202412.0,,,2.0
114[車牌][電話],現金  ,0.0,8565.0,0.0,訂金  ,,,,1.0
114[車牌][電話],現金  ,1840.0,1840.0,0.0,,202411.0,,,1.0
114[車牌][電話],現金  ,-1120.0,-1120.0,0.0,,202412.0,,,2.0
114[車牌][電話],現金  ,2818.0,2760.0,58.0,    ,202501.0,,,3.0
114[車牌][電話],現金  ,5110.0,5110.0,0.0,,202501.0,,,1.0
114[車牌][電話],現金  ,8110.0,8470.0,0.0,溢付  ,202501.0,,,1.0
114[車牌][電話],現金  ,29000.0,28000.0,1000.0,    ,202501.0,,,1.0
114[車牌][電話],現金  ,1530.0,1530.0,0.0,,202411.0,,,1.0
114[車牌][電話],現金  ,3800.0,3800.0,0.0,,202412.0,,,2.0
114[車牌][電話],現金  ,240.0,240.0,0.0,,202411.0,,,1.0
114[車牌][電話],現金  ,6531.0,6248.0,283.0,    ,202501.0,,,2.0
114[車牌][電話],現金  ,7229.0,6076.0,1153.0,    ,202501.0,,,1.0
114[車牌][電話],現金  ,3483.0,3203.0,280.0,    ,202501.0,,,1.0
114[車牌][電話],現金  ,8930.0,8663.0,267.0,    ,202501.0,,,1.0
114[車牌][電話],現金  ,2950.0,2950.0,0.0,,202412.0,,,1.0
114[車牌][電話],現金  ,1549.0,1500.0,49.0,    ,202503.0,,,2.0
114[車牌][電話],現金  ,3400.0,3400.0,0.0,,202412.0,,,1.0
114[車牌][電話],現金  ,9400.0,9400.0,0.0,,202503.0,,,2.0
114[車牌][電話],現金  ,3230.0,3134.0,96.0,    ,202502.0,,,1.0
114[車牌][電話],現金  ,6132.0,6132.0,0.0,,202502.0,,,1.0
114[車牌][電話],現金  ,3745.0,3558.0,187.0,    ,202502.0,,,1.0
114[車牌][電話],現金  ,2630.0,1630.0,1000.0,    ,202502.0,,,1.0
114[車牌][電話],現金  ,12000.0,12000.0,0.0,,202504.0,,,1.0
114[車牌][電話],現金  ,2800.0,2740.0,60.0,    ,202501.0,,,1.0
114[車牌][電話],現金  ,800.0,800.0,0.0,,202307.0,,,1.0
114[車牌][電話],現金  ,5900.0,5900.0,0.0,,202409.0,,,2.0
114[車牌][電話],現金  ,6500.0,6500.0,0.0,,202502.0,,,3.0
114[車牌][電話],現金  ,3600.0,3600.0,0.0,,202503.0,,,4.0
114[車牌][電話],現金  ,2400.0,2400.0,0.0,,202504.0,,,5.0
114[車牌][電話],現金  ,,5172.0,0.0,訂金  ,,,,1.0
114[車牌][電話],現金  ,2112.0,2049.0,63.0,    ,202503.0,,,1.0
114[車牌][電話],現金  ,5315.0,5581.0,0.0,溢付  ,202503.0,,,1.0
114[車牌][電話],現金  ,4589.0,4589.0,0.0,,202502.0,,,1.0
114[車牌][電話],現金  ,681.0,650.0,31.0,    ,202504.0,,,2.0
114[車牌][電話],現金  ,425.0,425.0,0.0,,202502.0,,,1.0
114[車牌][電話],現金  ,10725.0,9020.0,1705.0,    ,202503.0,,,2.0
114[車牌][電話],現金  ,7803.0,7400.0,403.0,    ,202503.0,,,1.0
114[車牌][電話],現金  ,7703.0,7157.0,546.0,    ,202503.0,,,1.0
114[車牌][電話],現金  ,2246.0,2079.0,167.0,    ,202504.0,,,1.0
114[車牌][電話],現金  ,10600.0,10600.0,0.0,,202505.0,,,1.0
114[車牌][電話],現金  ,2999.0,2028.0,971.0,    ,202505.0,,,1.0
114[車牌][電話],現金  ,0.0,5858.0,0.0,訂金  ,,,,1.0
114[車牌][電話],現金  ,1435.0,1435.0,0.0,,202504.0,,,1.0
114[車牌][電話],現金  ,2600.0,2600.0,0.0,,202505.0,,,1.0
114[車牌][電話],現金  ,4800.0,4800.0,0.0,,202506.0,,,2.0
114[車牌][電話],現金  ,10800.0,10800.0,0.0,,202506.0,,,1.0
114[車牌][電話],現金  ,1340.0,1340.0,0.0,,202504.0,,,1.0
114[車牌][電話],現金  ,4650.0,4650.0,0.0,,202503.0,,,1.0
114[車牌][電話],現金  ,221.0,221.0,0.0,,202504.0,,,2.0
114[車牌][電話],現金  ,221.0,221.0,0.0,,202505.0,,,3.0
114[車牌][電話],現金  ,9200.0,10550.0,0.0,溢付  ,202503.0,,,1.0
114[車牌][電話],現金  ,1850.0,1850.0,0.0,,202412.0,,,1.0
114[車牌][電話],現金  ,11410.0,10682.0,728.0,    ,202505.0,,,2.0
114[車牌][電話],現金  ,10380.0,10068.0,312.0,    ,202504.0,,,1.0
114[車牌][電話],現金  ,10090.0,10090.0,0.0,,202506.0,,,1.0
114[車牌][電話],現金  ,6120.0,5936.0,184.0,    ,202503.0,,,1.0
114[車牌][電話],現金  ,2300.0,2300.0,0.0,,202506.0,,,1.0
114[車牌][電話],現金  ,5660.0,5490.0,170.0,    ,202505.0,,,1.0
114[車牌][電話],現金  ,2485.0,2485.0,0.0,,202504.0,,,1.0
114[車牌][電話],現金  ,2995.0,2995.0,0.0,,202505.0,,,2.0
114[車牌][電話],現金  ,1320.0,1320.0,0.0,,202505.0,,,1.0
114[車牌][電話],現金  ,3120.0,3120.0,0.0,,202402.0,,,1.0
114[車牌][電話],現金  ,3120.0,2964.0,156.0,    ,202505.0,,,2.0
114[車牌][電話],現金  ,-694.0,-694.0,0.0,,202504.0,,,1.0
114[車牌][電話],現金  ,14723.0,13319.0,1404.0,    ,202505.0,,,2.0
114[車牌][電話],現金  ,0.0,0.0,0.0,,,,,1.0
114[車牌][電話],現金  ,2682.0,2600.0,82.0,    ,202505.0,,,1.0
